record_id,context_key,condition_key,assay_key,observable,observable_raw_label,value,value_unit,time_value,time_unit,statistic,uncertainty_type,uncertainty_value,replicate_count,normalization,normalization_reference,source_key,figure,panel,table,lane,extraction_method,quality_class,is_censored,censoring_limit,notes
gene_day_55_col4_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,COL4_mRNA_log2_fold_change,COL4,-0.11,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: ECM remodeling. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_col6_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,COL6_mRNA_log2_fold_change,COL6,-0.42,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: ECM remodeling. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_csf1_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,CSF1_mRNA_log2_fold_change,CSF1,-0.39,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_csf2_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,CSF2_mRNA_log2_fold_change,CSF2,-0.51,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_cxcr4_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,CXCR4_mRNA_log2_fold_change,CXCR4,-0.64,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis; metastatic breast-cancer progression. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_egf_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,EGF_mRNA_log2_fold_change,EGF,-0.33,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis / osteoblastic activity. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_egfr_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,EGFR_mRNA_log2_fold_change,EGFR,0.14,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Metastatic breast-cancer progression. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_fgf5_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,FGF5_mRNA_log2_fold_change,FGF5,-0.42,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_glut1_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,GLUT1_mRNA_log2_fold_change,GLUT1,-0.34,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Glucose transport. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_hif1an_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,HIF1AN_mRNA_log2_fold_change,HIF1AN,0.38,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Angiogenesis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_hk1_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,HK1_mRNA_log2_fold_change,HK1,-0.14,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Glucose transport. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_hk3_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,HK3_mRNA_log2_fold_change,HK3,-0.34,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Glucose transport. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_igf1_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,IGF1_mRNA_log2_fold_change,IGF1,-0.37,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis / osteoblastic activity. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_igf_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,IGF_mRNA_log2_fold_change,IGF,-0.59,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis / osteoblastic activity. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_il10_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,IL10_mRNA_log2_fold_change,IL10,-0.51,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Metastatic breast-cancer progression. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_il1_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,IL1_mRNA_log2_fold_change,IL1,-0.4,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis / osteoblastic activity. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_il2_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,IL2_mRNA_log2_fold_change,IL2,-0.63,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Metastatic breast-cancer progression. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_il6_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,IL6_mRNA_log2_fold_change,IL6,-0.52,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_itga5_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,ITGA5_mRNA_log2_fold_change,ITGA5,-0.35,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Angiogenesis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_itgav_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,ITGAV_mRNA_log2_fold_change,ITGAV,-0.55,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Cell adhesion; angiogenesis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_itgb3_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,ITGB3_mRNA_log2_fold_change,ITGB3,-0.64,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Cell adhesion; angiogenesis; osteolysis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_itgb5_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,ITGB5_mRNA_log2_fold_change,ITGB5,-0.4,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Cell adhesion; angiogenesis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_mmp11_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,MMP11_mRNA_log2_fold_change,MMP11,0.41,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: ECM remodeling. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_mmp14_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,MMP14_mRNA_log2_fold_change,MMP14,0.25,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: ECM remodeling. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_mmp26_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,MMP26_mRNA_log2_fold_change,MMP26,-0.45,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: ECM remodeling. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_pdgfb_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,PDGFB_mRNA_log2_fold_change,PDGFB,-0.33,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Angiogenesis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_pthrp_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,PTHrP_mRNA_log2_fold_change,PTHrP,-0.73,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis / osteoblastic metastasis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_rankl_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,RANKL_mRNA_log2_fold_change,RANKL,-1.28,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_robo2_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,ROBO2_mRNA_log2_fold_change,ROBO2,-0.41,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Angiogenesis. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_tgfb3_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,TGFB3_mRNA_log2_fold_change,TGFB3,0.41,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis / osteoblastic activity. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_tnfa_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,TNFA_mRNA_log2_fold_change,TNFA,0.54,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Osteolysis / osteoblastic activity. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_tp53i11_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,TP53I11_mRNA_log2_fold_change,TP53I11,-0.66,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Angiogenic signaling. Five treated samples versus three controls; no gene-level uncertainty is reported.
gene_day_55_vegfa_log2_change,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__cilengitide_25_mg_kg_days_30_55,humanht12_gene_expression,VEGFA_mRNA_log2_fold_change,VEGFA,-0.33,log2 fold change,55,d,treated-versus-control log2 change,,,5,log2-transformed microarray differential expression,sham-treated controls (n=3),paper,,,Table 1,,DIRECT_SOURCE,QUANTITATIVE,False,,Function annotation: Angiogenesis. Five treated samples versus three controls; no gene-level uncertainty is reported.
pet_control_day_30_k1,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,FDG_transport_rate_k1,k1,0.31,mL/mL tissue/min,30,d,mean,SE (median of panel digitizations),0.0175,8,,,figure_2,Figure 2,2d;2e,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2d, 2e); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 30 vs 55."
pet_control_day_30_k2,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,FDG_efflux_rate_k2,k2,0.52,1/min,30,d,mean,SE (median of panel digitizations),0.035,8,,,figure_2,Figure 2,2d;2e,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2d, 2e); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 30 vs 55."
pet_control_day_30_k3,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,FDG_phosphorylation_rate_k3,k3,0.12,1/min,30,d,mean,SE (median of panel digitizations),0.01,8,,,figure_2,Figure 2,2d;2e,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2d, 2e); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 30 vs 55."
pet_control_day_30_k4,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,FDG_dephosphorylation_rate_k4,k4,0.01,1/min,30,d,mean,SE (median of panel digitizations),0.003,8,,,figure_2,Figure 2,2d;2e,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2d, 2e); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 30 vs 55."
pet_control_day_30_vb,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,fractional_blood_volume,VB,0.1075,mL blood/mL tissue,30,d,mean,SE (median of panel digitizations),0.0275,8,,,figure_2,Figure 2,2d;2e,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2d, 2e); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 30 vs 55."
pet_control_day_35_k1,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,FDG_transport_rate_k1,k1,0.3025,mL/mL tissue/min,35,d,mean,SE (median of panel digitizations),0.025,7,,,figure_2,Figure 2,2d;2f,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2d, 2f); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 35 vs 55."
pet_control_day_35_k2,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,FDG_efflux_rate_k2,k2,0.5625,1/min,35,d,mean,SE (median of panel digitizations),0.04,7,,,figure_2,Figure 2,2d;2f,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2d, 2f); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 35 vs 55. Asterisked within-group comparison(s): Day 35 vs 55; the paper reports p<=0.05."
pet_control_day_35_k3,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,FDG_phosphorylation_rate_k3,k3,0.155,1/min,35,d,mean,SE (median of panel digitizations),0.008,7,,,figure_2,Figure 2,2d;2f,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2d, 2f); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 35 vs 55. Asterisked within-group comparison(s): Day 35 vs 55; the paper reports p<=0.05."
pet_control_day_35_k4,mda_mb_231_bone_metastasis_rnu_rat,mda_mb_231_bone_metastasis_rnu_rat__sham_days_30_55,dynamic_fdg_pet,FDG_dephosphorylation_rate_k4,k4,0.015,1/min,35,d,mean,SE (median of panel digitizations),0.004,7,,,figure_2,Figure 2,2d;2f,,,COMPUTED_FROM_SOURCE_VALUES,SEMI_QUANTITATIVE,False,,"Canonical median of two repeated panel digitizations (2d, 2f); raw estimates remain in pet_panel_digitization.csv. Contributing pairwise displays: Day 30 vs 35, Day 35 vs 55."
