record_id,context_key,condition_key,assay_key,observable,observable_raw_label,value,value_unit,time_value,time_unit,statistic,uncertainty_type,uncertainty_value,replicate_count,normalization,normalization_reference,source_key,figure,panel,table,lane,extraction_method,quality_class,is_censored,censoring_limit,notes
fig1a_miapaca2_0.2um,miapaca2_in_vitro,miapaca2_in_vitro__doxorubicin_0_2_um_48_h_fig1a_pair_miapaca2_vs_mia_dx,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0.2 uM (Fig1A)",62.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1a_miapaca2_0.4um,miapaca2_in_vitro,miapaca2_in_vitro__doxorubicin_0_4_um_48_h_fig1a_pair_miapaca2_vs_mia_dx,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0.4 uM (Fig1A)",52.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1a_miapaca2_0.6um,miapaca2_in_vitro,miapaca2_in_vitro__doxorubicin_0_6_um_48_h_fig1a_pair_miapaca2_vs_mia_dx,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0.6 uM (Fig1A)",42.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1a_miapaca2_0.8um,miapaca2_in_vitro,miapaca2_in_vitro__doxorubicin_0_8_um_48_h_fig1a_pair_miapaca2_vs_mia_dx,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0.8 uM (Fig1A)",37.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1a_miapaca2_0um,miapaca2_in_vitro,miapaca2_in_vitro__vehicle_control_48_h_fig1a_pair_miapaca2_vs_mia_dx,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0 uM (Fig1A)",100.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1a_miapaca2_1.0um,miapaca2_in_vitro,miapaca2_in_vitro__doxorubicin_1_um_48_h_fig1a_pair_miapaca2_vs_mia_dx,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 1.0 uM (Fig1A)",30.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1b_mia_b1_0.05um,mia_b1_in_vitro,mia_b1_in_vitro__doxorubicin_0_05_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, Mia-B1, DOX 0.05 uM (Fig1B)",100.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_mia_b1_0.1um,mia_b1_in_vitro,mia_b1_in_vitro__doxorubicin_0_1_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, Mia-B1, DOX 0.1 uM (Fig1B)",102.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_mia_b1_0.2um,mia_b1_in_vitro,mia_b1_in_vitro__doxorubicin_0_2_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, Mia-B1, DOX 0.2 uM (Fig1B)",105.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_mia_b1_0.4um,mia_b1_in_vitro,mia_b1_in_vitro__doxorubicin_0_4_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, Mia-B1, DOX 0.4 uM (Fig1B)",102.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_mia_b1_0.6um,mia_b1_in_vitro,mia_b1_in_vitro__doxorubicin_0_6_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, Mia-B1, DOX 0.6 uM (Fig1B)",102.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_mia_b1_0.8um,mia_b1_in_vitro,mia_b1_in_vitro__doxorubicin_0_8_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, Mia-B1, DOX 0.8 uM (Fig1B)",100.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_mia_b1_0um,mia_b1_in_vitro,mia_b1_in_vitro__vehicle_control_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, Mia-B1, DOX 0 uM (Fig1B)",100.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_mia_b1_1.0um,mia_b1_in_vitro,mia_b1_in_vitro__doxorubicin_1_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, Mia-B1, DOX 1.0 uM (Fig1B)",90.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_miapaca2_0.05um,miapaca2_in_vitro,miapaca2_in_vitro__doxorubicin_0_05_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0.05 uM (Fig1B)",97.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_miapaca2_0.1um,miapaca2_in_vitro,miapaca2_in_vitro__doxorubicin_0_1_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0.1 uM (Fig1B)",85.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_miapaca2_0.2um,miapaca2_in_vitro,miapaca2_in_vitro__doxorubicin_0_2_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0.2 uM (Fig1B)",72.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_miapaca2_0.4um,miapaca2_in_vitro,miapaca2_in_vitro__doxorubicin_0_4_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0.4 uM (Fig1B)",65.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_miapaca2_0.6um,miapaca2_in_vitro,miapaca2_in_vitro__doxorubicin_0_6_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0.6 uM (Fig1B)",47.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_miapaca2_0.8um,miapaca2_in_vitro,miapaca2_in_vitro__doxorubicin_0_8_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0.8 uM (Fig1B)",38.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_miapaca2_0um,miapaca2_in_vitro,miapaca2_in_vitro__vehicle_control_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 0 uM (Fig1B)",100.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1b_miapaca2_1.0um,miapaca2_in_vitro,miapaca2_in_vitro__doxorubicin_1_um_48_h_fig1b_pair_miapaca2_vs_mia_b1,dox_dose_response,pct_viable_cells,"% viable cells, MiaPaCa2, DOX 1.0 uM (Fig1B)",38.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: MiaPaCa2 (parental) vs Mia-B1 (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_0.05um,a2780_in_vitro,a2780_in_vitro__doxorubicin_0_05_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780, DOX 0.05 uM (Fig1C)",50.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_0.1um,a2780_in_vitro,a2780_in_vitro__doxorubicin_0_1_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780, DOX 0.1 uM (Fig1C)",45.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_0.2um,a2780_in_vitro,a2780_in_vitro__doxorubicin_0_2_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780, DOX 0.2 uM (Fig1C)",38.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_0.4um,a2780_in_vitro,a2780_in_vitro__doxorubicin_0_4_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780, DOX 0.4 uM (Fig1C)",28.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_0.6um,a2780_in_vitro,a2780_in_vitro__doxorubicin_0_6_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780, DOX 0.6 uM (Fig1C)",18.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_0.8um,a2780_in_vitro,a2780_in_vitro__doxorubicin_0_8_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780, DOX 0.8 uM (Fig1C)",10.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_0um,a2780_in_vitro,a2780_in_vitro__vehicle_control_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780, DOX 0 uM (Fig1C)",100.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_1.0um,a2780_in_vitro,a2780_in_vitro__doxorubicin_1_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780, DOX 1.0 uM (Fig1C)",5.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_dx_0.05um,a2780_dx_in_vitro,a2780_dx_in_vitro__doxorubicin_0_05_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780-dx, DOX 0.05 uM (Fig1C)",88.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_dx_0.1um,a2780_dx_in_vitro,a2780_dx_in_vitro__doxorubicin_0_1_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780-dx, DOX 0.1 uM (Fig1C)",77.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_dx_0.2um,a2780_dx_in_vitro,a2780_dx_in_vitro__doxorubicin_0_2_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780-dx, DOX 0.2 uM (Fig1C)",68.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_dx_0.4um,a2780_dx_in_vitro,a2780_dx_in_vitro__doxorubicin_0_4_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780-dx, DOX 0.4 uM (Fig1C)",58.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_dx_0.6um,a2780_dx_in_vitro,a2780_dx_in_vitro__doxorubicin_0_6_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780-dx, DOX 0.6 uM (Fig1C)",55.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_dx_0.8um,a2780_dx_in_vitro,a2780_dx_in_vitro__doxorubicin_0_8_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780-dx, DOX 0.8 uM (Fig1C)",53.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_dx_0um,a2780_dx_in_vitro,a2780_dx_in_vitro__vehicle_control_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780-dx, DOX 0 uM (Fig1C)",102.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig1c_a2780_dx_1.0um,a2780_dx_in_vitro,a2780_dx_in_vitro__doxorubicin_1_um_48_h_fig1c_pair_a2780_vs_a2780_dx,dox_dose_response,pct_viable_cells,"% viable cells, A2780-dx, DOX 1.0 uM (Fig1C)",50.0,% viable cells vs control,48,h,percent viable cells vs untreated control,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Parental-vs-resistant pair: A2780 (parental) vs A2780-dx (resistant). n replicates not stated per bar (error bars small per source).
fig4a_bez_150_nm,isolated_abcb1_membrane_preparation,isolated_abcb1_membrane_preparation__fig4a_bez_150_nm,abcb1_atpase,abcb1_atpase_activity_rlu,"ATPase activity, BEZ 150 nM (Fig4A)",1150.0,RLU (background-subtracted),,,approximate bar height,visual digitization uncertainty (bar-height estimate),,,,,workbook,Figure 4,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Significance vs 'No Treatment': #.
