record_id,context_key,condition_key,assay_key,observable,observable_raw_label,value,value_unit,time_value,time_unit,statistic,uncertainty_type,uncertainty_value,replicate_count,normalization,normalization_reference,source_key,figure,panel,table,lane,extraction_method,quality_class,is_censored,censoring_limit,notes
cell_cycle_fig2_flo_1_72h_sub_g1_vehicle,flo_1_in_vitro,flo_1_in_vitro__vehicle,flow_fig2_flo_1,cell_cycle_Sub_G1_fraction,Sub_G1,5,percent,72,h,plotted percentage,extraction estimate,2,,,,workbook,Figure 2,,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Apoptotic peak
colony_figure_3a_flo_1_cisplatin_2_5_um,flo_1_in_vitro,flo_1_in_vitro__cisplatin_2_5_um,clonogenic_figure_3_a_flo_1,clonogenic_survival,survival percent of vehicle control,75,percent of vehicle control,,,mean,SEM,3.98,,percent of vehicle control,vehicle control = 100%,workbook,Figure 3,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,24h exposure; p<0.05
colony_figure_3a_flo_1_mln8237_0_5_um,flo_1_in_vitro,flo_1_in_vitro__mln8237_0_5_um,clonogenic_figure_3_a_flo_1,clonogenic_survival,survival percent of vehicle control,39.25,percent of vehicle control,,,mean,SEM,4.15,,percent of vehicle control,vehicle control = 100%,workbook,Figure 3,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,24h drug exposure; p<0.05
colony_figure_3a_flo_1_mln8237_0_5_um_cisplatin_2_5_um,flo_1_in_vitro,flo_1_in_vitro__mln8237_0_5_um_cisplatin_2_5_um,clonogenic_figure_3_a_flo_1,clonogenic_survival,survival percent of vehicle control,19.42,percent of vehicle control,,,mean,SEM,1.3,,percent of vehicle control,vehicle control = 100%,workbook,Figure 3,A,,,DIRECT_SOURCE,QUANTITATIVE,False,,24h combo; p<0.01
colony_figure_3b_oe33_cisplatin_2_5_um,oe33_in_vitro,oe33_in_vitro__cisplatin_2_5_um,clonogenic_figure_3_b_oe33,clonogenic_survival,survival percent of vehicle control,75.23,percent of vehicle control,,,mean,SEM,3.22,,percent of vehicle control,vehicle control = 100%,workbook,Figure 3,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,24h exposure; p<0.05
colony_figure_3b_oe33_mln8237_0_5_um,oe33_in_vitro,oe33_in_vitro__mln8237_0_5_um,clonogenic_figure_3_b_oe33,clonogenic_survival,survival percent of vehicle control,48.55,percent of vehicle control,,,mean,SEM,2.5,,percent of vehicle control,vehicle control = 100%,workbook,Figure 3,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,24h drug exposure; p<0.05
colony_figure_3b_oe33_mln8237_0_5_um_cisplatin_2_5_um,oe33_in_vitro,oe33_in_vitro__mln8237_0_5_um_cisplatin_2_5_um,clonogenic_figure_3_b_oe33,clonogenic_survival,survival percent of vehicle control,24.67,percent of vehicle control,,,mean,SEM,5.05,,percent of vehicle control,vehicle control = 100%,workbook,Figure 3,B,,,DIRECT_SOURCE,QUANTITATIVE,False,,24h combo; p<0.01
colony_supplementary_figure_1c_oe19_cisplatin_2_5_um,oe19_in_vitro,oe19_in_vitro__cisplatin_2_5_um,clonogenic_supplementary_figure_1_c_oe19,clonogenic_survival,survival percent of vehicle control,49.83,percent of vehicle control,,,mean,SEM,2.89,,percent of vehicle control,vehicle control = 100%,workbook,Supplementary Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,24h exposure; p<0.05
colony_supplementary_figure_1c_oe19_mln8237_0_5_um,oe19_in_vitro,oe19_in_vitro__mln8237_0_5_um,clonogenic_supplementary_figure_1_c_oe19,clonogenic_survival,survival percent of vehicle control,51.63,percent of vehicle control,,,mean,SEM,1.52,,percent of vehicle control,vehicle control = 100%,workbook,Supplementary Figure 1,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,24h drug exposure; p<0.05
colony_supplementary_figure_1c_oe19_mln8237_0_5_um_cisplatin_2_5_um,oe19_in_vitro,oe19_in_vitro__mln8237_0_5_um_cisplatin_2_5_um,clonogenic_supplementary_figure_1_c_oe19,clonogenic_survival,survival percent of vehicle control,18.61,percent of vehicle control,,,mean,SEM,2.1,,percent of vehicle control,vehicle control = 100%,workbook,Supplementary Figure 1,C,,,DIRECT_SOURCE,QUANTITATIVE,False,,24h combo; p<0.01
qrtpcr_figure_3c_flo_1_noxa_mrna_cisplatin_2_5_um,flo_1_in_vitro,flo_1_in_vitro__cisplatin_2_5_um,qrtpcr_figure_3_c_flo_1,NOXA_mRNA,NOXA_mRNA,1.3,fold expression,72,h,normalized plotted value,extraction estimate,0.16,,fold expression,vehicle control = 1.0,workbook,Figure 3,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Figure 3C
qrtpcr_figure_3c_flo_1_noxa_mrna_mln8237_0_5_um,flo_1_in_vitro,flo_1_in_vitro__mln8237_0_5_um,qrtpcr_figure_3_c_flo_1,NOXA_mRNA,NOXA_mRNA,2,fold expression,72,h,normalized plotted value,extraction estimate,0.25,,fold expression,vehicle control = 1.0,workbook,Figure 3,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Figure 3C right panel
qrtpcr_figure_3c_flo_1_noxa_mrna_mln8237_0_5_um_cisplatin_2_5_um,flo_1_in_vitro,flo_1_in_vitro__mln8237_0_5_um_cisplatin_2_5_um,qrtpcr_figure_3_c_flo_1,NOXA_mRNA,NOXA_mRNA,3.5,fold expression,72,h,normalized plotted value,extraction estimate,0.44,,fold expression,vehicle control = 1.0,workbook,Figure 3,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,"Figure 3C, fold-change"
qrtpcr_figure_3c_flo_1_noxa_mrna_vehicle,flo_1_in_vitro,flo_1_in_vitro__vehicle,qrtpcr_figure_3_c_flo_1,NOXA_mRNA,NOXA_mRNA,1,fold expression,72,h,normalized plotted value,,,,fold expression,vehicle control = 1.0,workbook,Figure 3,C,,,COMPUTED_FROM_SOURCE_VALUES,QUANTITATIVE,False,,24h treatment
qrtpcr_figure_3c_flo_1_puma_mrna_cisplatin_2_5_um,flo_1_in_vitro,flo_1_in_vitro__cisplatin_2_5_um,qrtpcr_figure_3_c_flo_1,PUMA_mRNA,PUMA_mRNA,1.2,fold expression,72,h,normalized plotted value,extraction estimate,0.15,,fold expression,vehicle control = 1.0,workbook,Figure 3,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Mild induction
qrtpcr_figure_3c_flo_1_puma_mrna_mln8237_0_5_um,flo_1_in_vitro,flo_1_in_vitro__mln8237_0_5_um,qrtpcr_figure_3_c_flo_1,PUMA_mRNA,PUMA_mRNA,1.5,fold expression,72,h,normalized plotted value,extraction estimate,0.19,,fold expression,vehicle control = 1.0,workbook,Figure 3,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Modest in FLO-1
qrtpcr_figure_3c_flo_1_puma_mrna_mln8237_0_5_um_cisplatin_2_5_um,flo_1_in_vitro,flo_1_in_vitro__mln8237_0_5_um_cisplatin_2_5_um,qrtpcr_figure_3_c_flo_1,PUMA_mRNA,PUMA_mRNA,2,fold expression,72,h,normalized plotted value,extraction estimate,0.25,,fold expression,vehicle control = 1.0,workbook,Figure 3,C,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Enhanced induction
qrtpcr_figure_3c_flo_1_puma_mrna_vehicle,flo_1_in_vitro,flo_1_in_vitro__vehicle,qrtpcr_figure_3_c_flo_1,PUMA_mRNA,PUMA_mRNA,1,fold expression,72,h,normalized plotted value,,,,fold expression,vehicle control = 1.0,workbook,Figure 3,C,,,COMPUTED_FROM_SOURCE_VALUES,QUANTITATIVE,False,,24h treatment
qrtpcr_figure_3d_oe33_puma_mrna_cisplatin_2_5_um,oe33_in_vitro,oe33_in_vitro__cisplatin_2_5_um,qrtpcr_figure_3_d_oe33,PUMA_mRNA,PUMA_mRNA,1.8,fold expression,72,h,normalized plotted value,extraction estimate,0.23,,fold expression,vehicle control = 1.0,workbook,Figure 3,D,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Strong CDDP response
qrtpcr_figure_3d_oe33_puma_mrna_mln8237_0_5_um,oe33_in_vitro,oe33_in_vitro__mln8237_0_5_um,qrtpcr_figure_3_d_oe33,PUMA_mRNA,PUMA_mRNA,2.2,fold expression,72,h,normalized plotted value,extraction estimate,0.28,,fold expression,vehicle control = 1.0,workbook,Figure 3,D,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Cell-line specific strong response
qrtpcr_figure_3d_oe33_puma_mrna_mln8237_0_5_um_cisplatin_2_5_um,oe33_in_vitro,oe33_in_vitro__mln8237_0_5_um_cisplatin_2_5_um,qrtpcr_figure_3_d_oe33,PUMA_mRNA,PUMA_mRNA,3.8,fold expression,72,h,normalized plotted value,extraction estimate,0.48,,fold expression,vehicle control = 1.0,workbook,Figure 3,D,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Very strong synergy
qrtpcr_figure_3d_oe33_puma_mrna_vehicle,oe33_in_vitro,oe33_in_vitro__vehicle,qrtpcr_figure_3_d_oe33,PUMA_mRNA,PUMA_mRNA,1,fold expression,72,h,normalized plotted value,,,,fold expression,vehicle control = 1.0,workbook,Figure 3,D,,,COMPUTED_FROM_SOURCE_VALUES,QUANTITATIVE,False,,24h treatment
qrtpcr_figure_6b_oe33_xenograft_puma_mrna_cisplatin_2_mg_kg,oe33_xenograft,oe33_xenograft__cisplatin_2_mg_kg,qrtpcr_figure_6_b_oe33_xenograft,PUMA_mRNA,PUMA_mRNA,0.2,fold expression,21,d,mean,SEM,0.02,,fold expression,vehicle control = 1.0,workbook,Figure 6,B,,,DIRECT_SOURCE,QUANTITATIVE,False,,Suppressed by CDDP
qrtpcr_figure_6b_oe33_xenograft_puma_mrna_mln8237_30_mg_kg,oe33_xenograft,oe33_xenograft__mln8237_30_mg_kg,qrtpcr_figure_6_b_oe33_xenograft,PUMA_mRNA,PUMA_mRNA,1.7,fold expression,21,d,mean,SEM,0.29,,fold expression,vehicle control = 1.0,workbook,Figure 6,B,,,DIRECT_SOURCE,QUANTITATIVE,False,,p<0.05
qrtpcr_figure_6b_oe33_xenograft_puma_mrna_mln8237_30_mg_kg_cisplatin_2_mg_kg,oe33_xenograft,oe33_xenograft__mln8237_30_mg_kg_cisplatin_2_mg_kg,qrtpcr_figure_6_b_oe33_xenograft,PUMA_mRNA,PUMA_mRNA,3.5,fold expression,21,d,mean,SEM,0.46,,fold expression,vehicle control = 1.0,workbook,Figure 6,B,,,DIRECT_SOURCE,QUANTITATIVE,False,,p<0.001
qrtpcr_figure_6b_oe33_xenograft_puma_mrna_vehicle,oe33_xenograft,oe33_xenograft__vehicle,qrtpcr_figure_6_b_oe33_xenograft,PUMA_mRNA,PUMA_mRNA,1,fold expression,21,d,normalized plotted value,,,,fold expression,vehicle control = 1.0,workbook,Figure 6,B,,,COMPUTED_FROM_SOURCE_VALUES,QUANTITATIVE,False,,"Day 21, endpoint"
qrtpcr_figure_6c_oe33_xenograft_noxa_mrna_cisplatin_2_mg_kg,oe33_xenograft,oe33_xenograft__cisplatin_2_mg_kg,qrtpcr_figure_6_c_oe33_xenograft,NOXA_mRNA,NOXA_mRNA,0.17,fold expression,21,d,mean,SEM,0.01,,fold expression,vehicle control = 1.0,workbook,Figure 6,C,,,DIRECT_SOURCE,QUANTITATIVE,False,,Strongly suppressed
qrtpcr_figure_6c_oe33_xenograft_noxa_mrna_mln8237_30_mg_kg,oe33_xenograft,oe33_xenograft__mln8237_30_mg_kg,qrtpcr_figure_6_c_oe33_xenograft,NOXA_mRNA,NOXA_mRNA,1.79,fold expression,21,d,mean,SEM,0.19,,fold expression,vehicle control = 1.0,workbook,Figure 6,C,,,DIRECT_SOURCE,QUANTITATIVE,False,,p<0.05
qrtpcr_figure_6c_oe33_xenograft_noxa_mrna_mln8237_30_mg_kg_cisplatin_2_mg_kg,oe33_xenograft,oe33_xenograft__mln8237_30_mg_kg_cisplatin_2_mg_kg,qrtpcr_figure_6_c_oe33_xenograft,NOXA_mRNA,NOXA_mRNA,5.83,fold expression,21,d,mean,SEM,0.49,,fold expression,vehicle control = 1.0,workbook,Figure 6,C,,,DIRECT_SOURCE,QUANTITATIVE,False,,p<0.001
qrtpcr_figure_6c_oe33_xenograft_noxa_mrna_vehicle,oe33_xenograft,oe33_xenograft__vehicle,qrtpcr_figure_6_c_oe33_xenograft,NOXA_mRNA,NOXA_mRNA,1,fold expression,21,d,normalized plotted value,,,,fold expression,vehicle control = 1.0,workbook,Figure 6,C,,,COMPUTED_FROM_SOURCE_VALUES,QUANTITATIVE,False,,"Day 21, endpoint"
tumor_fig4a_flo_1_day21_cisplatin_2_mg_kg,flo_1_xenograft,flo_1_xenograft__cisplatin_2_mg_kg,tumor_volume_fig4_a_flo_1,tumor_volume,tumor volume,264.53,mm3,21,d,mean,SEM,14.81,,none,,import_json,Figure 4,A,,,DIRECT_SOURCE,QUANTITATIVE,False,,"Day 21 endpoint from Results text: 'FLO-1 (264.53±14.81, p<0.05)'; reported p<0.05 (comparator retained as described in supplied extraction)"
tumor_fig4a_flo_1_day21_mln8237_30_mg_kg,flo_1_xenograft,flo_1_xenograft__mln8237_30_mg_kg,tumor_volume_fig4_a_flo_1,tumor_volume,tumor volume,76.66,mm3,21,d,mean,SEM,6.24,,none,,import_json,Figure 4,A,,,DIRECT_SOURCE,QUANTITATIVE,False,,"Day 21 endpoint from Results text: 'FLO-1 (76.66±6.24, p<0.05)'; reported p<0.05 (comparator retained as described in supplied extraction)"
tumor_fig4a_flo_1_day21_mln8237_30_mg_kg_cisplatin_2_mg_kg,flo_1_xenograft,flo_1_xenograft__mln8237_30_mg_kg_cisplatin_2_mg_kg,tumor_volume_fig4_a_flo_1,tumor_volume,tumor volume,10.07,mm3,21,d,mean,SEM,2.2,,none,,import_json,Figure 4,A,,,DIRECT_SOURCE,QUANTITATIVE,False,,"Day 21 endpoint from Results text: 'FLO-1 (10.07±2.2, p<0.01)' vs single agents; reported p<0.01 (comparator retained as described in supplied extraction)"
tumor_fig4a_flo_1_day21_vehicle,flo_1_xenograft,flo_1_xenograft__vehicle,tumor_volume_fig4_a_flo_1,tumor_volume,tumor volume,400,mm3,21,d,mean,,,,none,,import_json,Figure 4,A,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Estimated from plotted growth curve; control vehicle arm endpoint
tumor_fig4b_oe33_day21_cisplatin_2_mg_kg,oe33_xenograft,oe33_xenograft__cisplatin_2_mg_kg,tumor_volume_fig4_b_oe33,tumor_volume,tumor volume,178.84,mm3,21,d,mean,SEM,16.87,,none,,import_json,Figure 4,B,,,DIRECT_SOURCE,QUANTITATIVE,False,,"Day 21 endpoint from Results text: 'OE33 (178.84±16.87, p<0.05)'; reported p<0.05 (comparator retained as described in supplied extraction)"
tumor_fig4b_oe33_day21_mln8237_30_mg_kg,oe33_xenograft,oe33_xenograft__mln8237_30_mg_kg,tumor_volume_fig4_b_oe33,tumor_volume,tumor volume,90.99,mm3,21,d,mean,SEM,8.92,,none,,import_json,Figure 4,B,,,DIRECT_SOURCE,QUANTITATIVE,False,,"Day 21 endpoint from Results text: 'OE33 (90.99±8.92, p<0.05)'; reported p<0.05 (comparator retained as described in supplied extraction)"
tumor_fig4b_oe33_day21_mln8237_30_mg_kg_cisplatin_2_mg_kg,oe33_xenograft,oe33_xenograft__mln8237_30_mg_kg_cisplatin_2_mg_kg,tumor_volume_fig4_b_oe33,tumor_volume,tumor volume,51.47,mm3,21,d,mean,SEM,9.6,,none,,import_json,Figure 4,B,,,DIRECT_SOURCE,QUANTITATIVE,False,,"Day 21 endpoint from Results text: 'OE33 (51.47±9.6, p<0.01)' vs single agents; reported p<0.01 (comparator retained as described in supplied extraction)"
tumor_fig4b_oe33_day21_vehicle,oe33_xenograft,oe33_xenograft__vehicle,tumor_volume_fig4_b_oe33,tumor_volume,tumor volume,300,mm3,21,d,mean,,,,none,,import_json,Figure 4,B,,,PLOT_DIGITIZED,SEMI_QUANTITATIVE,False,,Estimated from plotted growth curve; control vehicle arm endpoint
wb_fig3C_flo_1_cleaved_caspase3_cisplatin_2_5_um,flo_1_in_vitro,flo_1_in_vitro__cisplatin_2_5_um,wb_fig3_c_flo_1,Cleaved_Caspase3,Cleaved_Caspase3,0.6,relative band intensity,72,h,visual normalized signal,extraction estimate,0.09,,relative band intensity,vehicle control on supplied annotation scale,workbook,Figure 3,C,,,IMAGE_DERIVED,SEMI_QUANTITATIVE,False,,"Mild induction; supplied visual estimate, not ROI-based densitometry"
wb_fig3C_flo_1_cleaved_caspase3_mln8237_0_5_um,flo_1_in_vitro,flo_1_in_vitro__mln8237_0_5_um,wb_fig3_c_flo_1,Cleaved_Caspase3,Cleaved_Caspase3,0.8,relative band intensity,72,h,visual normalized signal,extraction estimate,0.12,,relative band intensity,vehicle control on supplied annotation scale,workbook,Figure 3,C,,,IMAGE_DERIVED,SEMI_QUANTITATIVE,False,,"Moderate induction; supplied visual estimate, not ROI-based densitometry"
wb_fig3C_flo_1_cleaved_caspase3_mln8237_0_5_um_cisplatin_2_5_um,flo_1_in_vitro,flo_1_in_vitro__mln8237_0_5_um_cisplatin_2_5_um,wb_fig3_c_flo_1,Cleaved_Caspase3,Cleaved_Caspase3,2.2,relative band intensity,72,h,visual normalized signal,extraction estimate,0.22,,relative band intensity,vehicle control on supplied annotation scale,workbook,Figure 3,C,,,IMAGE_DERIVED,SEMI_QUANTITATIVE,False,,"Strong synergy; supplied visual estimate, not ROI-based densitometry"
wb_fig3C_flo_1_cleaved_caspase3_vehicle,flo_1_in_vitro,flo_1_in_vitro__vehicle,wb_fig3_c_flo_1,Cleaved_Caspase3,Cleaved_Caspase3,0.1,relative band intensity,72,h,visual normalized signal,,,,relative band intensity,vehicle control on supplied annotation scale,workbook,Figure 3,C,,,IMAGE_DERIVED,SEMI_QUANTITATIVE,False,,"Minimal in control; supplied visual estimate, not ROI-based densitometry"
wb_fig3C_flo_1_cleaved_parp_cisplatin_2_5_um,flo_1_in_vitro,flo_1_in_vitro__cisplatin_2_5_um,wb_fig3_c_flo_1,Cleaved_PARP,Cleaved_PARP,0.4,relative band intensity,72,h,visual normalized signal,extraction estimate,0.06,,relative band intensity,vehicle control on supplied annotation scale,workbook,Figure 3,C,,,IMAGE_DERIVED,SEMI_QUANTITATIVE,False,,"Mild induction; supplied visual estimate, not ROI-based densitometry"
wb_fig3C_flo_1_cleaved_parp_mln8237_0_5_um,flo_1_in_vitro,flo_1_in_vitro__mln8237_0_5_um,wb_fig3_c_flo_1,Cleaved_PARP,Cleaved_PARP,0.5,relative band intensity,72,h,visual normalized signal,extraction estimate,0.08,,relative band intensity,vehicle control on supplied annotation scale,workbook,Figure 3,C,,,IMAGE_DERIVED,SEMI_QUANTITATIVE,False,,"Moderate induction; supplied visual estimate, not ROI-based densitometry"
wb_fig3C_flo_1_cleaved_parp_mln8237_0_5_um_cisplatin_2_5_um,flo_1_in_vitro,flo_1_in_vitro__mln8237_0_5_um_cisplatin_2_5_um,wb_fig3_c_flo_1,Cleaved_PARP,Cleaved_PARP,1.8,relative band intensity,72,h,visual normalized signal,extraction estimate,0.18,,relative band intensity,vehicle control on supplied annotation scale,workbook,Figure 3,C,,,IMAGE_DERIVED,SEMI_QUANTITATIVE,False,,"Strong synergy; supplied visual estimate, not ROI-based densitometry"
wb_fig3C_flo_1_cleaved_parp_vehicle,flo_1_in_vitro,flo_1_in_vitro__vehicle,wb_fig3_c_flo_1,Cleaved_PARP,Cleaved_PARP,0.1,relative band intensity,72,h,visual normalized signal,,,,relative band intensity,vehicle control on supplied annotation scale,workbook,Figure 3,C,,,IMAGE_DERIVED,SEMI_QUANTITATIVE,False,,"Minimal in control; supplied visual estimate, not ROI-based densitometry"
wb_fig3C_flo_1_noxa_cisplatin_2_5_um,flo_1_in_vitro,flo_1_in_vitro__cisplatin_2_5_um,wb_fig3_c_flo_1,NOXA,NOXA,1.3,relative band intensity,72,h,visual normalized signal,extraction estimate,0.13,,relative band intensity,vehicle control on supplied annotation scale,workbook,Figure 3,C,,,IMAGE_DERIVED,SEMI_QUANTITATIVE,False,,"Mild induction; supplied visual estimate, not ROI-based densitometry"
wb_fig3C_flo_1_noxa_mln8237_0_5_um,flo_1_in_vitro,flo_1_in_vitro__mln8237_0_5_um,wb_fig3_c_flo_1,NOXA,NOXA,2,relative band intensity,72,h,visual normalized signal,extraction estimate,0.2,,relative band intensity,vehicle control on supplied annotation scale,workbook,Figure 3,C,,,IMAGE_DERIVED,SEMI_QUANTITATIVE,False,,"p73 target; supplied visual estimate, not ROI-based densitometry"
wb_fig3C_flo_1_noxa_mln8237_0_5_um_cisplatin_2_5_um,flo_1_in_vitro,flo_1_in_vitro__mln8237_0_5_um_cisplatin_2_5_um,wb_fig3_c_flo_1,NOXA,NOXA,3.5,relative band intensity,72,h,visual normalized signal,extraction estimate,0.35,,relative band intensity,vehicle control on supplied annotation scale,workbook,Figure 3,C,,,IMAGE_DERIVED,SEMI_QUANTITATIVE,False,,"Enhanced induction; supplied visual estimate, not ROI-based densitometry"
wb_fig3C_flo_1_noxa_vehicle,flo_1_in_vitro,flo_1_in_vitro__vehicle,wb_fig3_c_flo_1,NOXA,NOXA,1,relative band intensity,72,h,visual normalized signal,,,,relative band intensity,vehicle control on supplied annotation scale,workbook,Figure 3,C,,,IMAGE_DERIVED,SEMI_QUANTITATIVE,False,,"Control; supplied visual estimate, not ROI-based densitometry"
