record_id,context_key,condition_key,assay_key,observable,observable_raw_label,value,value_unit,time_value,time_unit,statistic,uncertainty_type,uncertainty_value,replicate_count,normalization,normalization_reference,source_key,figure,panel,table,lane,extraction_method,quality_class,is_censored,censoring_limit,notes
h748_barasertib_hqpa_growth_response_resistant,h748_in_vitro,h748_in_vitro__barasertib_hqpa_100_nm_120_h,mts_growth,growth_inhibition_class,resistant: <20% growth inhibition at 100 nM,,,120,h,source-defined response class,,,,,,paper,Figure 1,C,,,TEXT_DERIVED,QUALITATIVE_VALIDATION,False,,Supplied unsupported exact IC50 estimate 28 nM was not imported.
h774_barasertib_hqpa_growth_response_resistant,h774_in_vitro,h774_in_vitro__barasertib_hqpa_100_nm_120_h,mts_growth,growth_inhibition_class,resistant: <20% growth inhibition at 100 nM,,,120,h,source-defined response class,,,,,,paper,Figure 1,C,,,TEXT_DERIVED,QUALITATIVE_VALIDATION,False,,Supplied unsupported exact IC50 estimate 285 nM was not imported.
h82_barasertib_hqpa_ic50_lt_50_nm,h82_in_vitro,h82_in_vitro__barasertib_hqpa_0_100_nm_120_h,mts_growth,viability_IC50,IC50 < 50 nM,,nM,120,h,IC50,,,,,,paper,Figure 1,A,,,TEXT_DERIVED,QUANTITATIVE,True,50,Source-defined sensitive line: IC50 <50 nM and >75% growth inhibition at 100 nM. Supplied unsupported exact estimate 15 nM was not imported.
h841_barasertib_100_day61_regression,h841_xenograft,h841_xenograft__barasertib_100_mg_kg_day_treatment_days_20_31,xenograft_volume,tumor_regression_status,tumors remained regressed through day 61,,,61,d,qualitative endpoint,,,,,,paper,Figure 4,A,,,TEXT_DERIVED,QUALITATIVE_VALIDATION,False,,No numeric day-61 tumor volume was reported for the 100 mg/kg group.
h841_barasertib_50_day34_tumor_volume,h841_xenograft,h841_xenograft__barasertib_50_mg_kg_day_treatment_days_20_31,xenograft_volume,tumor_volume,mean tumor volume,232.0,mm3,34.0,d,mean,reported dispersion (type unspecified),186.0,,,,paper,Figure 4,A,,,TEXT_DERIVED,QUANTITATIVE,False,,Day measured from tumor-cell implantation.
h841_barasertib_50_day61_tumor_volume,h841_xenograft,h841_xenograft__barasertib_50_mg_kg_day_treatment_days_20_31,xenograft_volume,tumor_volume,mean tumor volume,2828.0,mm3,61.0,d,mean,reported dispersion (type unspecified),3670.0,,,,paper,Figure 4,A,,,TEXT_DERIVED,QUANTITATIVE,False,,Day measured from tumor-cell implantation.
h841_barasertib_hqpa_ic50_lt_50_nm,h841_in_vitro,h841_in_vitro__barasertib_hqpa_0_100_nm_120_h,mts_growth,viability_IC50,IC50 < 50 nM,,nM,120,h,IC50,,,,,,paper,Figure 1,A,,,TEXT_DERIVED,QUANTITATIVE,True,50,Source-defined sensitive line: IC50 <50 nM and >75% growth inhibition at 100 nM. Supplied unsupported exact estimate 40 nM was not imported.
h841_vehicle_day34_tumor_volume,h841_xenograft,h841_xenograft__vehicle_treatment_days_20_31,xenograft_volume,tumor_volume,mean tumor volume,2774.0,mm3,34.0,d,mean,reported dispersion (type unspecified),2106.0,,,,paper,Figure 4,A,,,TEXT_DERIVED,QUANTITATIVE,False,,Day measured from tumor-cell implantation.
myc_amplification_sensitivity_p_value,sclc_panel_n_23_in_vitro,sclc_panel_n_23_in_vitro__no_experimental_perturbation,myc_amplification_association,MYC_amplification_sensitivity_p_value,MYC amplification association p-value,0.018,dimensionless,,,Fisher exact test p-value,,,,,,paper,Figure 1,A-C,,,TEXT_DERIVED,QUANTITATIVE,False,,Odds of sensitivity were 16 times higher (95% CI 1.4-183) for MYC-amplified lines.
myc_expression_mean_intermediate_resistant,intermediate_resistant_cohort_n_14_in_vitro,intermediate_resistant_cohort_n_14_in_vitro__no_experimental_perturbation,ccle_myc_expression,MYC_mRNA_expression,"mean cMYC expression, intermediate/resistant",7.2,CCLE expression score,,,mean,SD,3.3,,,,paper,Figure 2,A,,,TEXT_DERIVED,QUANTITATIVE,False,,"Results text reports 7.2 for the non-sensitive cohort; the Figure 2 caption reports 7.6, an internal source discrepancy."
myc_expression_mean_sensitive,sensitive_cohort_n_9_in_vitro,sensitive_cohort_n_9_in_vitro__no_experimental_perturbation,ccle_myc_expression,MYC_mRNA_expression,"mean cMYC expression, sensitive",10.9,CCLE expression score,,,mean,SD,4.0,,,,paper,Figure 2,A,,,TEXT_DERIVED,QUANTITATIVE,False,,
myc_expression_sensitivity_p_value,sclc_panel_n_23_in_vitro,sclc_panel_n_23_in_vitro__no_experimental_perturbation,ccle_myc_expression,MYC_expression_sensitivity_p_value,cMYC expression association p-value,0.026,dimensionless,,,two-group t-test p-value,,,,,,paper,Figure 2,A,,,TEXT_DERIVED,QUANTITATIVE,False,,High expression was associated with sensitivity; source also reports an odds ratio of 11 at a 12.9 cutoff.
n417_barasertib_hqpa_ic50_lt_50_nm,n417_in_vitro,n417_in_vitro__barasertib_hqpa_0_100_nm_120_h,mts_growth,viability_IC50,IC50 < 50 nM,,nM,120,h,IC50,,,,,,paper,Figure 1,A,,,TEXT_DERIVED,QUANTITATIVE,True,50,Source-defined sensitive line: IC50 <50 nM and >75% growth inhibition at 100 nM. Supplied unsupported exact estimate 12 nM was not imported.
obs_DMS53_polyploidy_48h_30nm,dms53_in_vitro,dms53_in_vitro__barasertib_hqpa_50_nm_48_h,facs_ploidy,cell_cycle_4N_fraction,DNA content 4N,76.0,percent,48.0,h,percentage of cells,,,,,,paper,,,Table 2,,DIRECT_SOURCE,QUANTITATIVE,False,,Direct Table 2 value. Supplied phenotype note: Resistant (4N trapping).
obs_DMS53_polyploidy_48h_30nm_8n,dms53_in_vitro,dms53_in_vitro__barasertib_hqpa_50_nm_48_h,facs_ploidy,cell_cycle_ge8N_fraction,DNA content ≥8N,6.0,percent,48.0,h,percentage of cells,,,,,,paper,,,Table 2,,DIRECT_SOURCE,QUANTITATIVE,False,,Direct Table 2 value. Supplied phenotype note: Resistant (4N trapping).
obs_H187_polyploidy_48h_30nm,h187_in_vitro,h187_in_vitro__barasertib_hqpa_30_nm_48_h,facs_ploidy,cell_cycle_4N_fraction,DNA content 4N,53.0,percent,48.0,h,percentage of cells,,,,,,paper,,,Table 2,,DIRECT_SOURCE,QUANTITATIVE,False,,Direct Table 2 value. Supplied phenotype note: Intermediate (mixed 4N/8N).
obs_H187_polyploidy_48h_30nm_8n,h187_in_vitro,h187_in_vitro__barasertib_hqpa_30_nm_48_h,facs_ploidy,cell_cycle_ge8N_fraction,DNA content ≥8N,45.0,percent,48.0,h,percentage of cells,,,,,,paper,,,Table 2,,DIRECT_SOURCE,QUANTITATIVE,False,,Direct Table 2 value. Supplied phenotype note: Intermediate (mixed 4N/8N).
obs_H345_polyploidy_48h_30nm,h345_in_vitro,h345_in_vitro__barasertib_hqpa_30_nm_48_h,facs_ploidy,cell_cycle_4N_fraction,DNA content 4N,72.0,percent,48.0,h,percentage of cells,,,,,,paper,,,Table 2,,DIRECT_SOURCE,QUANTITATIVE,False,,Direct Table 2 value. Supplied phenotype note: Resistant (4N trapping).
obs_H345_polyploidy_48h_30nm_8n,h345_in_vitro,h345_in_vitro__barasertib_hqpa_30_nm_48_h,facs_ploidy,cell_cycle_ge8N_fraction,DNA content ≥8N,13.0,percent,48.0,h,percentage of cells,,,,,,paper,,,Table 2,,DIRECT_SOURCE,QUANTITATIVE,False,,Direct Table 2 value. Supplied phenotype note: Resistant (4N trapping).
obs_H446_polyploidy_24h_30nm,h446_in_vitro,h446_in_vitro__barasertib_hqpa_30_nm_24_h,facs_ploidy,cell_cycle_4N_fraction,DNA content 4N,75.0,percent,24.0,h,percentage of cells,,,,,,paper,,,Table 2,,DIRECT_SOURCE,QUANTITATIVE,False,,Direct Table 2 value. Supplied phenotype note: Sensitive (endoreduplication).
obs_H446_polyploidy_24h_30nm_8n,h446_in_vitro,h446_in_vitro__barasertib_hqpa_30_nm_24_h,facs_ploidy,cell_cycle_ge8N_fraction,DNA content ≥8N,10.0,percent,24.0,h,percentage of cells,,,,,,paper,,,Table 2,,DIRECT_SOURCE,QUANTITATIVE,False,,Direct Table 2 value. Supplied phenotype note: Sensitive (endoreduplication).
obs_H446_polyploidy_48h_30nm,h446_in_vitro,h446_in_vitro__barasertib_hqpa_30_nm_48_h,facs_ploidy,cell_cycle_4N_fraction,DNA content 4N,11.0,percent,48.0,h,percentage of cells,,,,,,paper,,,Table 2,,DIRECT_SOURCE,QUANTITATIVE,False,,Direct Table 2 value. Supplied phenotype note: Sensitive (endoreduplication).
obs_H446_polyploidy_48h_30nm_8n,h446_in_vitro,h446_in_vitro__barasertib_hqpa_30_nm_48_h,facs_ploidy,cell_cycle_ge8N_fraction,DNA content ≥8N,71.0,percent,48.0,h,percentage of cells,,,,,,paper,,,Table 2,,DIRECT_SOURCE,QUANTITATIVE,False,,Direct Table 2 value. Supplied phenotype note: Sensitive (endoreduplication).
obs_H69_polyploidy_48h_30nm,h69_in_vitro,h69_in_vitro__barasertib_hqpa_30_nm_48_h,facs_ploidy,cell_cycle_4N_fraction,DNA content 4N,38.0,percent,48.0,h,percentage of cells,,,,,,paper,,,Table 2,,DIRECT_SOURCE,QUANTITATIVE,False,,Direct Table 2 value. Supplied phenotype note: Intermediate (partial endoreduplication).
obs_H69_polyploidy_48h_30nm_8n,h69_in_vitro,h69_in_vitro__barasertib_hqpa_30_nm_48_h,facs_ploidy,cell_cycle_ge8N_fraction,DNA content ≥8N,58.0,percent,48.0,h,percentage of cells,,,,,,paper,,,Table 2,,DIRECT_SOURCE,QUANTITATIVE,False,,Direct Table 2 value. Supplied phenotype note: Intermediate (partial endoreduplication).
